id	id
5476	5476
5476	6849
5476	975
5476	5476
5476	6849
5476	5476
5476	6849
5476	5476
5476	6849
5477	734
5477	1607
5477	4788
5477	5477
5478	5478
5479	432
5479	1587
5479	2774
5479	5479
5479	8109
5479	8792
5480	4950
5480	5480
5480	6558
5480	5480
5481	5481
5482	5353
5482	5482
5482	5482
5482	5353
5482	5482
5483	5483
5483	6316
5483	6350
5484	524
5484	4405
5484	5484
5485	5485
5485	5705
5485	5980
5485	5485
5485	5980
5486	672
5486	5486
5487	2585
5487	5487
5487	6664
5487	11036
5487	13769
5487	2585
5487	5487
5487	6664
5487	11036
5487	2303
5487	5487
5487	6235
5487	13979
5487	2303
5487	5487
5487	6235
5487	13979
5488	5488
5488	5488
5488	3128
5488	5044
5488	5488
5489	174
5489	1029
5489	2614
5489	3057
5489	5489
5490	5490
5490	2321
5490	5490
5490	8063
5490	405
5490	5490
5490	15336
5490	3158
5490	5490
5490	11899
5490	1128
5490	5490
5490	405
5490	3158
5490	5490
5490	15336
5490	5490
5490	11355
5490	15336
5490	3158
5490	5490
5490	5490
5490	7455
5490	15618
5490	5490
5490	10515
5490	5490
5490	5490
5490	7820
5490	5490
5490	8063
5490	5490
5490	5830
5490	5490
5490	5490
5490	10515
5490	405
5490	5490
5490	15336
5490	5490
5490	7455
5490	5490
5490	6676
5490	5490
5490	5490
5490	11355
5490	11700
5490	15336
5490	5490
5490	11525
5490	1128
5490	5490
5490	6235
5490	11928
5490	12910
5490	2823
5490	3104
5490	5490
5490	7031
5490	13347
5490	15109
5490	15152
5490	3104
5490	5490
5490	5641
5490	7031
5490	7917
5490	12544
5490	13347
5490	15109
5490	15152
5490	5490
5490	5490
5490	1591
5490	5490
5490	5490
5490	15336
5490	405
5490	5490
5490	15336
5490	1591
5490	5490
5490	5490
5490	7820
5490	912
5490	5490
5490	10515
5490	1128
5490	5490
5490	5490
5490	15109
5490	5343
5490	5490
5490	7581
5490	5490
5490	15109
5490	1328
5490	5490
5490	5490
5490	5830
5490	5490
5490	6350
5490	1328
5490	5490
5490	6350
5490	6630
5490	1328
5490	4081
5490	5490
5490	1328
5490	3432
5490	5490
5490	5830
5490	8070
5490	15300
5490	2247
5490	5490
5490	5490
5490	7455
5490	5490
5490	5490
5490	8063
5490	5220
5490	5490
5490	6350
5490	5490
5490	14864
5490	5490
5490	7820
5490	1383
5490	1591
5490	5490
5490	405
5490	1591
5490	3158
5490	5490
5490	7581
5490	5490
5490	11525
5490	12017
5490	5343
5490	5490
5490	7581
5490	5490
5490	11899
5490	5490
5490	11355
5490	13166
5490	15336
5490	405
5490	5490
5490	5490
5490	11899
5490	5490
5490	11355
5490	13166
5490	15336
5490	5490
5490	15295
5490	15353
5490	5490
5490	15109
5491	1919
5491	2918
5491	3609
5491	5491
5491	6329
5491	5491
5491	9998
5492	1629
5492	5492
5492	8742
5492	8746
5492	5492
5492	7308
5492	5492
5492	7308
5492	10824
5493	5493
5493	6137
5493	7895
5493	184
5493	3142
5493	5493
5493	7664
5494	5494
5495	5495
5495	2335
5495	5495
5495	5495
5495	5495
5495	2335
5495	5495
5495	2926
5495	5495
5495	5576
5495	5495
5495	5495
5495	2926
5495	5495
5495	5576
5495	5495
5495	5495
5495	5495
5495	5495
5496	2444
5496	5496
5497	5497
5498	5498
5498	6304
5498	7055
5499	227
5499	5499
5500	150
5500	5500
5500	6870
5500	7544
5501	2338
5501	3812
5501	5501
5501	7430
5501	8756
5501	5501
5501	5759
5502	713
5502	5502
5502	7326
5502	7813
5502	8792
5503	5503
5503	8092
5503	5503
5503	913
5503	4593
5503	5503
5503	8105
5503	5503
5503	5503
5503	4526
5503	4593
5503	5503
5503	8171
5503	14848
5503	5503
5503	3432
5503	5503
5503	4593
5503	5503
5503	14848
5503	5503
5503	5503
5503	5503
5503	5503
5503	3153
5503	4547
5503	5503
5503	3104
5503	5503
5503	15109
5504	5504
5504	6971
5504	7071
5504	8107
5504	8176
5505	5505
5505	8251
5505	8573
5505	680
5505	5505
5505	8251
5505	8573
5505	5505
5505	8251
5505	8573
5506	2003
5506	3120
5506	4940
5506	5506
5506	6765
5506	10392
5506	1475
5506	1660
5506	1710
5506	1805
5506	2314
5506	2900
5506	3243
5506	3324
5506	4456
5506	5139
5506	5178
5506	5368
5506	5506
5506	6019
5506	6537
5506	6765
5506	8798
5506	8869
5506	9130
5506	5506
5506	9467
5506	11239
5506	5506
5506	9467
5506	394
5506	5506
5506	9467
5506	10735
5506	10855
5506	10883
5506	10922
5506	11239
5506	15310
5506	1476
5506	5506
5506	2003
5506	3120
5506	3615
5506	4940
5506	5033
5506	5506
5506	6765
5506	10392
5506	1476
5506	5506
5506	1955
5506	2249
5506	3005
5506	3237
5506	4722
5506	5506
5506	5542
5506	6707
5506	6765
5506	7531
5506	14986
5507	4727
5507	4801
5507	4919
5507	5507
5507	4727
5507	4919
5507	5507
5508	3216
5508	3726
5508	5508
5508	6743
5508	5508
5508	5508
5509	2896
5509	5192
5509	5509
5509	14749
5510	5510
5511	2425
5511	5511
5511	6713
5511	8792
5511	628
5511	5511
5511	7326
5511	8792
5511	762
5511	822
5511	5511
5511	6713
5511	7813
5511	8792
5511	9242
5511	822
5511	5511
5511	6713
5511	8792
5511	9242
5511	5284
5511	5511
5511	8792
5511	2425
5511	5511
5511	691
5511	3593
5511	5511
5511	7326
5511	1587
5511	2425
5511	5511
5511	6713
5511	7326
5511	7813
5511	8140
5511	8792
5511	2955
5511	5511
5511	9242
5511	691
5511	3593
5511	5511
5511	7326
5511	691
5511	5511
5511	7326
5511	7747
5511	1464
5511	5511
5511	1587
5511	2425
5511	5511
5511	6713
5511	7326
5511	7813
5511	8792
5512	5512
5513	2559
5513	5384
5513	5513
5513	7809
5514	533
5514	2184
5514	2578
5514	2682
5514	4221
5514	5174
5514	5514
5514	5850
5514	8270
5514	12742
5515	5515
5515	5515
5516	1610
5516	3009
5516	5516
5516	14175
5516	1651
5516	5516
5517	5517
5517	5517
5517	5517
5517	1893
5517	3812
5517	4604
5517	5517
5517	6584
5517	8756
5517	10830
5517	4417
5517	5517
5517	3812
5517	5517
5517	6584
5517	8756
5517	3812
5517	5517
5517	6584
5517	8756
5517	1893
5517	3812
5517	4604
5517	5517
5517	6584
5517	8756
5517	5517
5517	11112
5517	3346
5517	5517
5517	10830
5518	5518
5518	5518
5518	1497
5518	5518
5518	5518
5518	4293
5518	5087
5518	5518
5518	6478
5518	5518
5518	5518
5518	5518
5518	8163
5519	202
5519	5519
5519	8313
5519	12055
5519	2534
5519	3567
5519	5519
5519	5519
5519	8227
5519	5519
5519	2534
5519	3567
5519	5519
5519	202
5519	5293
5519	5519
5520	5520
5520	9035
5520	9459
5521	2421
5521	5521
5521	7733
5522	5522
5522	8874
5522	5522
5522	8874
5523	1924
5523	3294
5523	5523
5523	11992
5523	1924
5523	3294
5523	4078
5523	5523
5523	7982
5523	11992
5523	14029
5523	2533
5523	5523
5523	7469
5523	7982
5523	9044
5523	9180
5523	1924
5523	3294
5523	3634
5523	5523
5523	11992
5523	1924
5523	3294
5523	5063
5523	5523
5523	11378
5523	1924
5523	3294
5523	5523
5523	11992
5523	1924
5523	3294
5523	5063
5523	5523
5523	13625
5524	5524
5524	9716
5524	5524
5524	10296
5524	14582
5524	5524
5524	9716
5524	12516
5524	12812
5524	5524
5524	14222
5524	14602
5524	5524
5524	6015
5524	6452
5525	5525
5525	7530
5525	7620
5525	2999
5525	5525
5525	7530
5525	7620
5526	1442
5526	5526
5526	1442
5526	5526
5526	8685
5526	1442
5526	5526
5526	8230
5526	8685
5526	5526
5526	7930
5526	8259
5526	1442
5526	5526
5526	5895
5527	2688
5527	2844
5527	5527
5527	5527
5527	5527
5527	10481
5527	5527
5527	8442
5527	5527
5527	729
5527	1499
5527	5527
5527	5527
5527	6337
5527	14832
5527	850
5527	5527
5527	14832
5528	5528
5529	5529
5529	5529
5530	5530
5531	226
5531	4251
5531	4476
5531	5531
5531	6482
5531	7522
5531	8206
5531	8261
5532	1633
5532	5532
5532	7504
5532	11412
5532	1633
5532	5532
5532	7504
5532	1633
5532	5532
5532	12480
5532	1002
5532	1633
5532	2037
5532	5532
5532	7708
5532	7958
5532	1633
5532	5532
5532	12763
5532	1633
5532	5532
5532	7958
5532	11861
5533	511
5533	567
5533	821
5533	1104
5533	1274
5533	3089
5533	4569
5533	5533
5533	5536
5533	6410
5533	6534
5533	6684
5533	7241
5533	7265
5533	7516
5533	8805
5533	9009
5533	9298
5534	5534
5535	5535
5535	6363
5535	11585
5535	11935
5535	12398
5535	399
5535	5535
5535	14722
5536	511
5536	567
5536	821
5536	1104
5536	1274
5536	3089
5536	4569
5536	5533
5536	5536
5536	6410
5536	6534
5536	6684
5536	7241
5536	7265
5536	7516
5536	8805
5536	9009
5536	9298
5536	821
5536	2286
5536	4569
5536	4811
5536	4833
5536	5439
5536	5536
5536	6410
5536	6631
5536	6684
5536	6729
5536	6744
5536	7241
5536	8499
5536	8805
5536	9072
5536	9318
5538	455
5538	5538
5538	8527
5539	3989
5539	4277
5539	5539
5539	6116
5539	3989
5539	5539
5539	3989
5539	5539
5539	3989
5539	4067
5539	4187
5539	4277
5539	4454
5539	5539
5539	3401
5539	3950
5539	5539
5539	5790
5539	6092
5539	3401
5539	3950
5539	5539
5539	5790
5539	6092
5539	13632
5539	14415
5539	5539
5539	5790
5539	13632
5539	15016
5539	15108
5539	15243
5540	3684
5540	4431
5540	5540
5540	5701
5540	6687
5541	3315
5541	4433
5541	5541
5541	5765
5541	8313
5542	1100
5542	5542
5542	7695
5542	5542
5542	6026
5542	5542
5542	6026
5542	376
5542	2444
5542	3805
5542	5542
5542	6026
5542	1020
5542	5542
5542	6026
5542	5542
5542	7626
5542	8679
5542	5542
5542	6026
5542	7079
5542	5542
5542	7076
5542	8679
5542	4230
5542	5542
5542	6026
5542	1169
5542	1183
5542	5542
5542	8952
5542	1020
5542	2453
5542	5542
5542	6026
5542	1955
5542	2249
5542	3005
5542	3237
5542	4722
5542	5506
5542	5542
5542	6707
5542	6765
5542	7531
5542	14986
5542	4834
5542	5542
5542	7473
5542	8679
5542	4722
5542	5542
5542	6707
5542	11692
5542	12131
5542	14891
5542	5542
5542	7473
5542	1312
5542	3674
5542	4181
5542	4387
5542	5308
5542	5542
5542	6735
5542	7532
5543	5543
5543	7821
5544	338
5544	1607
5544	2552
5544	3508
5544	3538
5544	5544
5544	8850
5545	5545
5545	6881
5545	13260
5545	5545
5545	6881
5545	13260
5545	3378
5545	5545
5545	6881
5545	5545
5545	5545
5545	6793
5545	15397
5547	5547
5548	5548
5548	5548
5549	5549
5549	8042
5549	5549
5549	5549
5549	5549
5549	3155
5549	5549
5549	15144
5549	707
5549	4552
5549	5549
5549	2998
5549	5549
5549	9709
5549	9851
5549	1570
5549	5549
5549	13053
5549	15144
5549	5549
5549	9471
5549	419
5549	5549
5549	5549
5549	2998
5549	5549
5549	2998
5549	3928
5549	5549
5549	2998
5549	5549
5549	12169
5549	12358
5549	5549
5549	5549
5549	5549
5550	5550
5550	10407
5550	901
5550	5550
5550	7579
5550	901
5550	1023
5550	5178
5550	5550
5550	6462
5550	8627
5550	8653
5551	233
5551	3730
5551	5551
5551	5577
5552	3894
5552	5552
5552	8252
5552	8313
5552	5552
5552	8252
5552	8313
5552	5552
5552	7185
5552	8317
5553	1925
5553	1926
5553	2510
5553	5553
5553	5734
5554	1026
5554	5554
5554	5633
5554	6983
5554	563
5554	5554
5554	409
5554	5554
5554	8888
5554	4912
5554	5554
5554	6857
5554	8302
5554	8507
5554	5554
5554	1020
5554	3913
5554	5554
5554	9952
5554	5554
5554	14088
5555	5555
5555	6563
5555	7692
5555	8971
5556	5556
5556	6101
5557	3319
5557	3421
5557	5557
5558	3587
5558	5558
5558	5783
5558	6044
5559	2519
5559	5559
5559	6094
5560	254
5560	5560
5560	8217
5560	13263
5561	5561
5561	5944
5561	8313
5561	5561
5561	8313
5561	5561
5561	8313
5561	10022
5561	5561
5561	8313
5561	5561
5561	8313
5561	12015
5561	14242
5561	5296
5561	5561
5561	8313
5561	9203
5561	14569
5561	5561
5561	8313
5561	12015
5561	14242
5561	3103
5561	5561
5561	8313
5561	5561
5561	8313
5561	5561
5561	5944
5561	8313
5561	3103
5561	5561
5561	8313
5561	202
5561	5561
5561	8313
5561	8323
5561	9166
5561	9884
5561	10183
5561	10598
5561	14242
5561	5561
5561	8313
5561	5561
5561	7076
5561	8071
5561	8313
5561	5261
5561	5561
5561	5944
5561	6090
5561	8313
5561	5561
5561	8071
5561	8313
5561	9033
5561	9178
5561	5561
5561	8071
5561	8313
5561	9033
5561	5296
5561	5561
5561	8313
5561	5561
5561	8313
5561	5561
5561	6108
5561	8313
5561	8323
5561	5261
5561	5561
5561	5944
5561	6090
5561	8313
5561	8323
5561	9166
5561	519
5561	5561
5561	7191
5561	8313
5561	5561
5561	5944
5561	8313
5561	8392
5561	3103
5561	4104
5561	5261
5561	5561
5561	5944
5561	6090
5561	8002
5561	8071
5561	8313
5561	8323
5561	9033
5561	9166
5561	5561
5561	7076
5561	8313
5561	5296
5561	5561
5561	7076
5561	8313
5561	14242
5561	3349
5561	5561
5561	12888
5561	5561
5561	5561
5561	8252
5561	8313
5561	9178
5561	5561
5561	8313
5561	5296
5561	5561
5561	8313
5561	5561
5561	5792
5561	8313
5561	5561
5561	5944
5561	8313
5561	8323
5561	5296
5561	5561
5561	5944
5561	8313
5561	8323
5561	5561
5561	6090
5561	8071
5561	8313
5561	9033
5561	3103
5561	5561
5561	8313
5561	5296
5561	5561
5561	5944
5561	8313
5561	5561
5561	7076
5561	8313
5561	14242
5561	5561
5561	7196
5561	8313
5561	12840
5561	3103
5561	5561
5561	8313
5561	5296
5561	5561
5561	8313
5561	9203
5561	14569
5561	3103
5561	4104
5561	5561
5561	8071
5561	5561
5561	8323
5561	15017
5561	5296
5561	5561
5561	8313
5561	14959
5561	14999
5562	5286
5562	5562
5562	8413
5562	5286
5562	5562
5562	8413
5562	5562
5562	8413
5563	4341
5563	5563
5563	6098
5563	8372
5564	2841
5564	4131
5564	4281
5564	5564
5564	8394
5564	1338
5564	2841
5564	4100
5564	4131
5564	5564
5565	1924
5565	3318
5565	3984
5565	5565
5565	5796
5565	86
5565	1924
5565	3318
5565	5565
5565	5796
5565	7886
5565	9116
5566	257
5566	3585
5566	3859
5566	3951
5566	5566
5566	6081
5566	257
5566	3585
5566	5566
5566	6081
5566	257
5566	3585
5566	5566
5566	6081
5567	4234
5567	5567
5567	6068
5567	7888
5568	5568
5568	9048
5568	4286
5568	5568
5569	1458
5569	5569
5571	5571
5571	11264
5571	12346
5571	5571
5571	13566
5571	14278
5571	4078
5571	4179
5571	5571
5572	5572
5572	10177
5572	5572
5572	6114
5572	13531
5573	5573
5573	7412
5574	5194
5574	5574
5574	5963
5575	1047
5575	5575
5576	977
5576	4200
5576	5576
5576	6755
5576	9257
5576	2926
5576	3335
5576	5576
5576	2926
5576	5495
5576	5576
5576	1033
5576	5576
5576	8130
5576	5576
5576	8130
5576	5576
5576	7764
5576	2926
5576	5495
5576	5576
5576	1610
5576	5576
5576	5576
5576	7764
5576	839
5576	2926
5576	5130
5576	5576
5576	5576
5576	8130
5576	1610
5576	5576
5576	5576
5576	8130
5577	233
5577	1726
5577	5577
5577	1835
5577	5577
5577	5577
5577	6764
5577	10673
5577	10852
5577	1835
5577	5577
5577	598
5577	5577
5577	11854
5577	5577
5577	14886
5577	15315
5577	5577
5577	11854
5577	1835
5577	5577
5577	233
5577	3730
5577	5551
5577	5577
5577	5577
5577	11854
5578	5578
5579	5579
5579	5579
5580	5580
5580	7162
5580	9328
5581	2983
5581	3329
5581	5581
5581	9267
5581	1955
5581	3329
5581	5581
5581	1955
5581	5581
5581	11586
5581	5581
5581	6811
5581	10440
5581	3329
5581	5581
5581	1955
5581	3156
5581	5581
5581	6676
5581	9240
5581	10562
5581	10763
5581	11591
5581	5581
5581	5581
5581	6350
5581	5581
5581	6350
5581	3329
5581	5581
5581	3329
5581	5581
5581	6811
5581	5581
5581	8350
5581	5581
5581	5581
5581	5581
5581	15352
5582	5582
5582	6296
5582	15109
5583	876
5583	1801
5583	1802
5583	5444
5583	5583
5583	876
5583	1801
5583	1802
5583	2799
5583	5444
5583	5583
5583	13467
5584	5584
5584	5823
5584	3539
5584	5584
5584	13776
5584	3539
5584	5584
5584	3539
5584	5584
5585	4410
5585	5585
5585	4410
5585	5585
5586	1807
5586	5586
5586	7263
5587	5587
5587	6379
5587	5587
5587	5587
5587	6881
5587	145
5587	4430
5587	5050
5587	5587
5587	6860
5587	145
5587	5587
5587	6881
5587	145
5587	5587
5587	6860
5587	5587
5587	5587
5587	7727
5587	5587
5587	15162
5587	145
5587	5587
5587	14275
5588	5588
5590	1668
5590	2686
5590	5590
5591	5591
5592	890
5592	2272
5592	5592
5594	5594
5594	6497
5594	6603
5594	5594
5594	6497
5594	6603
5594	5594
5594	6497
5594	5594
5594	6497
5594	7350
5595	1794
5595	2809
5595	5172
5595	5595
5596	1546
5596	4989
5596	5596
5596	5947
5596	1546
5596	5596
5596	12685
5597	4922
5597	5597
5597	7683
5597	4922
5597	5597
5597	7683
5598	5598
5598	11153
5598	2418
5598	3276
5598	5598
5598	7331
5598	1651
5598	5598
5598	7331
5598	1966
5598	3276
5598	3869
5598	5598
5598	6865
5598	3535
5598	5598
5598	5598
5598	5598
5598	12784
5601	2124
5601	3214
5601	5601
5601	9239
5601	461
5601	2124
5601	5601
5601	282
5601	357
5601	5193
5601	5601
5601	7067
5601	7266
5601	12888
5602	254
5602	5602
5602	8217
5602	13263
5602	5602
5602	254
5602	5602
5602	8217
5602	13263
5602	254
5602	5602
5602	13263
5603	5603
5603	5603
5603	6144
5603	6819
5603	8486
5603	10660
5603	10926
5603	14730
5603	4682
5603	5603
5603	5603
5603	11224
5603	5603
5603	7791
5603	8268
5604	5604
5604	8249
5604	13979
5604	991
5604	5604
5604	6665
5604	9970
5604	67
5604	991
5604	2276
5604	3434
5604	3454
5604	3615
5604	3914
5604	5164
5604	5604
5604	6858
5604	8124
5604	8614
5604	10588
5604	10778
5604	14728
5604	991
5604	1198
5604	3434
5604	3454
5604	5604
5604	7500
5604	7688
5604	7692
5604	8224
5604	10184
5604	11280
5604	447
5604	991
5604	1072
5604	5604
5604	7688
5604	9970
5604	991
5604	3183
5604	5604
5604	7688
5604	10573
5604	991
5604	1198
5604	3454
5604	5604
5604	7500
5604	7688
5604	7692
5604	8224
5604	9197
5604	12423
5604	14145
5604	584
5604	991
5604	5164
5604	5604
5604	7688
5604	8124
5604	67
5604	2276
5604	3434
5604	5604
5604	8124
5604	8614
5604	13702
5604	14297
5604	67
5604	764
5604	3434
5604	5604
5604	7693
5604	8614
5604	13702
5604	13816
5604	991
5604	2437
5604	2678
5604	5604
5604	6404
5604	7688
5604	13006
5604	584
5604	991
5604	3454
5604	5164
5604	5604
5604	7688
5604	8124
5604	991
5604	1198
5604	3434
5604	3454
5604	5604
5604	7500
5604	7688
5604	7692
5604	8224
5604	10184
5604	12423
5604	67
5604	447
5604	5604
5604	6858
5604	7693
5604	8614
5605	951
5605	1881
5605	5605
5605	5744
5605	1881
5605	5605
5605	5744
5605	8789
5606	2668
5606	3582
5606	3709
5606	5606
5606	6301
5606	6882
5606	8585
5607	1447
5607	1564
5607	2207
5607	3156
5607	5607
5607	6662
5607	6676
5607	1447
5607	1564
5607	2207
5607	5607
5607	6662
5607	6676
5608	5608
5608	14380
5608	178
5608	1020
5608	2453
5608	4584
5608	4722
5608	5608
5608	6413
5608	6611
5608	9456
5608	9466
5608	13812
5608	5608
5608	1020
5608	4584
5608	4722
5608	5608
5608	1020
5608	4584
5608	4722
5608	5608
5608	1020
5608	4584
5608	4722
5608	5608
5609	4174
5609	5609
5610	1073
5610	5610
5610	13340
5610	13896
5611	5611
5611	6624
5611	7091
5612	2596
5612	5232
5612	5612
5612	6376
5612	8399
5612	12704
5613	251
5613	485
5613	1107
5613	3346
5613	3635
5613	3884
5613	4012
5613	5216
5613	5613
5614	147
5614	5614
5614	6486
5614	5614
5614	8491
5614	2264
5614	5614
5614	6486
5614	4684
5614	5614
5614	6486
5614	10463
5614	447
5614	5614
5614	9927
5614	10419
5614	202
5614	5393
5614	5614
5614	8181
5614	9714
5614	11103
5614	11147
5614	447
5614	4684
5614	5614
5614	6486
5614	1800
5614	4684
5614	5614
5614	6486
5614	1800
5614	4684
5614	5614
5614	6486
5614	1800
5614	5614
5614	11147
5614	13042
5614	1800
5614	5614
5614	11147
5614	1800
5614	5614
5614	11147
5614	2264
5614	5614
5614	6486
5614	5614
5614	6486
5614	4684
5614	5614
5614	6486
5614	7688
5616	254
5616	5616
5616	254
5616	5616
5618	1837
5618	2996
5618	5618
5620	5620
5620	5620
5620	5620
5620	5634
5620	7560
5620	7668
5620	8847
5620	8929
5620	533
5620	2761
5620	5620
5620	7847
5620	533
5620	2761
5620	5620
5620	7847
5620	251
5620	336
5620	1639
5620	2761
5620	2909
5620	3660
5620	4387
5620	5620
5620	6861
5620	279
5620	533
5620	2761
5620	3325
5620	4767
5620	5620
5620	7847
5620	279
5620	533
5620	2761
5620	3325
5620	4767
5620	5620
5620	7847
5620	533
5620	2761
5620	3325
5620	4767
5620	5620
5620	7847
5620	2030
5620	5620
5620	7549
5621	1274
5621	2189
5621	5621
5621	6653
5622	1681
5622	1753
5622	5047
5622	5240
5622	5622
5623	1040
5623	5623
5623	13842
5623	14215
5625	5625
5625	5625
5625	11810
5625	333
5625	1955
5625	5625
5625	333
5625	1955
5625	5625
5625	1296
5625	4954
5625	5061
5625	5625
5625	6811
5625	7866
5625	5625
5625	4247
5625	5625
5625	1955
5625	5625
5625	6593
5625	7326
5625	9240
5625	4247
5625	5625
5625	989
5625	2395
5625	4247
5625	5625
5625	7295
5625	989
5625	2395
5625	4247
5625	5625
5625	7295
5625	989
5625	4247
5625	5625
5625	7295
5625	989
5625	4247
5625	5625
5625	6415
5625	6621
5625	12459
5625	989
5625	4247
5625	5625
5625	12459
5626	654
5626	877
5626	2453
5626	5626
5626	7017
5626	7780
5627	4628
5627	5627
5627	1378
5627	3907
5627	4628
5627	5627
5628	385
5628	5628
5628	385
5628	2164
5628	5628
5628	385
5628	2164
5628	5628
5628	385
5628	5628
5628	6229
5629	1016
5629	5353
5629	5629
5629	1016
5629	5353
5629	5629
5630	2378
5630	2445
5630	3963
5630	5007
5630	5630
5630	6316
5630	6990
5630	14585
5630	5630
5630	13645
5630	5630
5630	10810
5630	5630
5630	10810
5630	912
5630	5630
5630	5630
5630	8923
5630	5630
5630	8923
5630	3963
5630	5630
5630	5630
5630	10810
5630	912
5630	5630
5630	3963
5630	5630
5630	2650
5630	5630
5630	912
5630	5630
5630	5630
5630	8923
5630	2650
5630	5630
5630	5630
5630	13682
5630	14177
5630	3257
5630	5630
5630	5630
5630	8046
5630	2650
5630	5630
5630	912
5630	5173
5630	5630
5630	6705
5630	912
5630	5173
5630	5630
5630	6705
5630	3963
5630	5630
5630	3346
5630	3963
5630	5630
5630	9790
5630	14804
5630	2164
5630	5630
5630	11654
5630	5630
5630	983
5630	5630
5630	5630
5630	8177
5631	4687
5631	5144
5631	5631
5631	5144
5631	5631
5631	5144
5631	5631
5632	326
5632	1195
5632	2110
5632	2118
5632	3180
5632	3300
5632	3779
5632	5632
5632	6575
5632	7518
5632	8619
5633	3805
5633	5633
5633	8173
5633	9833
5633	1511
5633	5633
5633	9387
5633	1807
5633	5633
5633	3439
5633	5633
5633	6804
5633	958
5633	1079
5633	1651
5633	4271
5633	5633
5633	6046
5633	7827
5633	5633
5633	5633
5633	8816
5633	13160
5633	5633
5633	6527
5633	5633
5633	14088
5633	5633
5633	5676
5633	5633
5633	8643
5633	1026
5633	5554
5633	5633
5633	6983
5633	2681
5633	5326
5633	5633
5633	8908
5633	10185
5633	10260
5633	10377
5633	11208
5633	1033
5633	5633
5633	5740
5633	6804
5633	4019
5633	5633
5633	6798
5633	4683
5633	5633
5633	8240
5633	3439
5633	5633
5633	988
5633	2040
5633	2246
5633	5204
5633	5272
5633	5633
5633	1033
5633	3439
5633	4083
5633	5633
5633	5740
5633	6804
5633	8330
5633	1026
5633	5633
5633	5633
5633	6856
5633	3061
5633	5633
5633	5633
5633	6798
5633	3439
5633	5633
5633	2681
5633	5633
5633	8908
5633	958
5633	1079
5633	1651
5633	4271
5633	5633
5633	6046
5633	7827
5633	11541
5633	2040
5633	5633
5633	11457
5633	12286
5633	988
5633	2040
5633	2246
5633	5633
5633	11457
5633	12286
5633	5633
5633	14088
5633	5633
5633	5676
5633	5633
5633	6255
5633	12595
5633	3805
5633	5633
5633	8173
5633	12595
5633	1026
5633	5633
5633	1335
5633	5633
5633	8839
5633	1511
5633	5633
5633	3061
5633	5633
5633	6888
5633	1033
5633	5633
5633	5740
5633	6804
5633	3616
5633	5633
5633	12698
5633	5633
5633	12326
5633	12406
5633	958
5633	1079
5633	1651
5633	4271
5633	5633
5633	6046
5633	7827
5633	2681
5633	5633
5633	12097
5633	988
5633	2040
5633	2246
5633	5633
5633	11457
5633	12286
5633	5633
5633	5927
5633	5633
5633	5927
5633	958
5633	1079
5633	1651
5633	4271
5633	5633
5633	6046
5633	7827
5633	11652
5633	2681
5633	5633
5633	8908
5633	2040
5633	5633
5633	11457
5633	12286
5633	2040
5633	3616
5633	5633
5633	11457
5633	12286
5633	14789
5633	5633
5633	5676
5633	5633
5633	9186
5633	5633
5633	12595
5633	15208
5633	1026
5633	2878
5633	4038
5633	5633
5633	6983
5633	1026
5633	2878
5633	5633
5634	5634
5634	821
5634	1291
5634	1968
5634	2643
5634	2833
5634	5634
5634	1525
5634	2573
5634	5634
5634	6870
5634	9319
5634	409
5634	5634
5634	1525
5634	2573
5634	5634
5634	6870
5634	6927
5634	7610
5634	5634
5634	6664
5634	2924
5634	3003
5634	3250
5634	3346
5634	5222
5634	5634
5634	6893
5634	6964
5634	229
5634	1968
5634	2643
5634	5634
5634	2585
5634	3199
5634	5634
5634	5909
5634	9096
5634	5634
5634	6664
5634	5634
5634	5634
5634	5634
5634	5744
5634	15162
5634	251
5634	485
5634	1654
5634	5634
5634	5638
5634	5634
5634	6599
5634	251
5634	485
5634	3672
5634	5634
5634	6513
5634	1968
5634	5634
5634	5634
5634	6599
5634	5634
5634	6599
5634	251
5634	485
5634	1280
5634	1968
5634	2643
5634	5634
5634	5638
5634	5634
5634	5634
5634	6599
5634	5634
5634	1438
5634	5634
5634	5620
5634	5634
5634	7560
5634	7668
5634	8847
5634	8929
5634	5634
5634	7463
5634	14730
5634	15162
5634	5634
5634	9268
5634	846
5634	5634
5634	1525
5634	2573
5634	5634
5634	6870
5634	5634
5634	8259
5634	5634
5634	697
5634	5634
5634	9141
5634	2722
5634	5634
5634	6664
5634	9281
5634	5634
5634	6664
5634	4738
5634	5634
5634	5634
5634	6664
5634	9504
5634	5634
5634	5634
5634	5634
5634	7463
5634	14730
5634	15162
5634	5634
5634	251
5634	485
5634	1280
5634	1968
5634	2643
5634	5634
5634	5638
5634	229
5634	1968
5634	5634
5634	5638
5634	820
5634	1970
5634	2643
5634	5634
5634	12835
5634	5634
5634	5634
5634	5634
5634	5634
5634	6664
5634	5634
5635	5635
5635	5668
5635	5635
5636	723
5636	5636
5636	11060
5636	11417
5637	587
5637	643
5637	989
5637	1486
5637	1544
5637	2265
5637	3256
5637	3345
5637	4247
5637	5637
5637	7444
5637	9264
5637	11588
5637	13039
5638	251
5638	485
5638	1654
5638	5634
5638	5638
5638	251
5638	485
5638	1280
5638	1968
5638	2643
5638	5634
5638	5638
5638	5638
5638	2470
5638	5638
5638	8724
5638	5638
5638	5638
5638	5638
5638	251
5638	485
5638	1280
5638	1968
5638	2643
5638	5634
